csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
10168.41357421875	1.0	86.0	7761.468887987013	10003.796025588423	0.0417	-0.0008	0.0347	0.0078	0.078	0.0024	8742.830197959001	0.12985351834870135	-0.012033984312792113	0.017269886896193035	0.007796232088231377	-0.044999847590405595
10146.416383421267	1.0	87.0	7753.468126775569	9987.1299826376	0.0484	-0.0055	0.0327	0.0048	0.0703	-0.0281	8735.248101456138	0.13282174689136783	-0.012756428818698432	0.016891343043593212	-0.04019951650840349	0.13480495083417524
10177.640365006087	1.0	88.0	7744.308695718344	9991.412640595367	0.0555	-0.0035	0.0299	-0.0131	0.0966	-0.0245	8752.725488897398	0.13138137263644112	-0.030484688607909843	-0.023748758064555783	-0.10807104586014077	0.07136879872458977
10194.40579976664	1.0	89.0	7749.737985617898	10006.981103769947	0.0378	-0.001	0.023	-0.0216	0.1063	-0.0385	8765.490600206314	0.1418691964981405	-0.0328142813129619	-0.011297521207900894	-0.08131114222708215	0.020305759098160882
10175.250386820211	1.0	90.0	7760.832108233563	10014.422259050569	0.0189	0.0093	0.033	-0.0082	0.1204	-0.0251	8762.302696605157	0.12718946969386855	-0.0464764458278183	-0.04515257376079042	-0.01772351035626589	-0.00797672755238435
10147.53311434659	1.0	91.0	7761.7012974330355	10045.787904490842	0.0292	-0.0107	0.0215	-0.0017	0.1228	-0.055	8774.437603055405	0.12383392075674035	-0.041417446116534896	0.06686683870417728	0.03443370765888847	0.12774834375051938
10196.19775390625	1.0	92.0	7760.704045124797	10023.205119425334	0.0366	-0.002	0.0209	-0.0124	0.1296	-0.0563	8768.683071859501	0.12501481273225956	-0.05051448826615683	0.03043061440832172	0.05197561837145876	0.05002768373173442
10146.261528510551	1.0	93.0	7756.846384055398	10001.426424568612	0.0443	-0.0056	0.0229	-0.0108	0.139	-0.038	8760.302408331874	0.12970710156657428	-0.057948192221201664	-0.025027303548539284	-0.0020852270496788186	-0.007093798711425633
10200.609153053978	1.0	94.0	7743.884364219764	10031.064623741933	0.0266	0.0083	0.0238	-0.0197	0.145	-0.0515	8777.055095302076	0.12048079458658767	-0.07586558878122744	-0.055306711619739546	-0.10004278809628424	-0.02289317321424745
10171.863021256087	1.0	95.0	7758.778553419237	10006.239333079406	0.0356	0.0152	0.0084	-0.0331	0.1437	-0.0563	8760.88071375374	0.10738251160508946	-0.07906486035238126	-0.029460730825472823	0.013004744997553198	0.05525345419791462
10167.40143060065	1.0	96.0	7760.0158989448055	10012.12770677519	0.0443	0.0229	0.0016	-0.0256	0.1686	-0.0428	8761.301732032794	0.0857897078872836	-0.0883305571294925	-0.00756255323332426	0.030201201908758798	0.042331310108014865
10136.509917816558	1.0	97.0	7752.470190493101	10013.389005087342	0.0414	0.0167	0.0066	-0.0334	0.1699	-0.051	8762.449947125651	0.10287164152663253	-0.059299706332338865	0.05028075134983896	-0.05875012959696266	0.10037761401935907
10142.052689985796	1.0	98.0	7755.194321098823	10028.655713413531	0.0515	0.0109	0.0061	-0.0245	0.1752	-0.1033	8786.018101995574	0.10136400202269656	-0.09300602112175954	-0.020371625415166517	-0.028986848874887196	-0.06224763155993615
10216.34624213677	1.0	99.0	7758.403494571834	10025.536973728995	0.0362	0.0311	0.0034	-0.0334	0.182	-0.0556	8768.208270292147	0.09535532196889035	-0.1001510143554234	-0.0854774055437126	0.004221001793801584	-0.10385346552047196
10204.615868506493	1.0	100.0	7762.819282416802	10005.152027121168	0.0362	0.0297	-0.0062	-0.0319	0.1955	-0.0573	8748.016999261772	0.08318964529375308	-0.1116366938332599	-0.045287804769520976	0.05277684379892729	0.016068661431917465
10166.628823812905	1.0	101.0	7756.645610414976	10007.287769332952	0.0437	0.0296	-0.0091	-0.031	0.2028	-0.0508	8754.990299293477	0.08112940916992474	-0.08600527619411996	0.008135088288322547	-0.014757129013751221	0.1336607794963658
10149.224793273133	1.0	102.0	7752.71051364651	10028.407339283944	0.0574	0.0274	-0.0008	-0.0227	0.2163	-0.1019	8782.035062604724	0.07682750410859107	-0.09346261510415951	0.005658886209167349	-0.05960251437052266	0.020955156420434568
10137.74032315341	1.0	103.0	7761.670059481534	10024.853721889778	0.0395	0.0452	-0.0041	-0.0307	0.2234	-0.0648	8765.872757752737	0.08451793417397283	-0.0999456878227268	-0.025690871091939186	-0.00190531481075134	-0.02863018961878554
10136.792702414772	1.0	104.0	7761.315917461445	10002.599053911175	0.0376	0.0266	-0.013	-0.0208	0.2391	-0.0542	8761.870148947171	0.05585527486567073	-0.1112361478515093	-0.07775295404977793	0.017613659503281795	-0.1263282259610444
10181.727881493507	1.0	105.0	7762.973882660309	10029.55227091395	0.0263	0.0197	-0.0083	-0.0307	0.2326	-0.0593	8790.114315630179	0.056805235319694655	-0.0993453017385834	-0.0856790957356145	0.039571899690507756	-0.01026938283264426
10158.347148944806	1.0	106.0	7760.269923016437	10026.77079999736	0.0395	0.0291	0.0041	-0.0324	0.2406	-0.0957	8781.467420133571	0.060153381866395274	-0.10363497783268924	-0.05887394386231657	0.0685387193311776	0.034416483137284945
10137.42543247768	1.0	107.0	7768.560020799513	10035.253694184372	0.0548	0.0421	-0.003	-0.0274	0.2551	-0.0891	8771.86619930851	0.03758901780479316	-0.10443628806846086	0.01912406529053742	0.09089251658551364	-0.017688563243402955
10172.303945566153	1.0	108.0	7754.8611565290175	10026.909058910169	0.054	0.0261	-0.0099	-0.0241	0.2552	-0.0996	8769.183712594184	0.04249696083708453	-0.09979651193215029	-0.020656550350805578	0.037177854199073594	0.1032623331780668
10196.19617491883	1.0	109.0	7757.705434506899	10032.023049423566	0.0525	0.0347	-0.0102	-0.0196	0.2931	-0.0616	8784.99646269454	0.03221198921759816	-0.11474864012766306	-0.11815997099767277	0.018755408576838235	-0.09389071103257887
10206.595538250811	1.0	110.0	7761.111464716923	10021.751285559922	0.0424	0.0373	-0.0209	-0.0091	0.2826	-0.0781	8785.728020236502	0.032893986484742774	-0.11417413884747357	-0.07437732893089244	-0.007664017822800644	-0.12349323765500499
10215.703289874189	1.0	111.0	7765.897452440138	10051.341016660499	-0.0156	0.0475	-0.0418	-0.0014	0.268	-0.1636	8794.331380563322	0.005477304564690099	-0.08422181035691653	0.003063840982531758	0.04800424005563588	-0.03143577167723651
10215.913878601867	1.0	112.0	7765.384460607752	10032.913352765956	-0.0162	0.0667	-0.047	0.0052	0.2644	-0.0717	8768.126997448568	-0.0021089853376551728	-0.09084195044961174	-0.08000790870063575	0.10623037475736687	0.10662897180902804
10196.395710734578	1.0	113.0	7748.17128563819	10002.108558696187	0.0497	0.0604	-0.0448	0.0014	0.2771	-0.0701	8760.906741027316	0.0138628066636436	-0.09858853956983367	-0.126842852248945	-0.06489072322794799	-0.07408285235143897
10177.49857320414	1.0	114.0	7745.9175119216725	10015.394757275548	0.0235	0.0718	-0.0428	-0.0017	0.2973	-0.0383	8778.096915521892	0.013671084936230692	-0.10883235010346494	-0.15269978366438397	-0.06435856233996666	-0.051887396334785105
