csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
12027.859684369036	1.0	23.0	9543.341018619694	9906.790907192888	0.2747	-0.0586	-0.1816	-0.0677	0.185	0.255	8478.386645090715	0.10168570684870913	-0.08972242166964747	-0.04379178978897403	0.14398858928894462	0.0904133417583618
12004.141123531428	1.0	24.0	9525.892560716818	9917.024385703953	0.4032	-0.0562	-0.126	-0.0516	0.1874	0.2089	8475.360704367924	-0.0076011969927781455	-0.163512942688619	0.032115453714697956	0.04597062225685039	-0.049937571659187316
11947.873351584863	1.0	25.0	9521.735649205895	9973.652136428658	0.1196	-0.0286	-0.1207	-0.0425	0.0753	0.215	8549.921887907723	-0.09393890191694775	-0.12902723174939906	0.032768811588874826	-0.0060016275308534045	0.030199371276374593
11981.060340007753	1.0	26.0	9518.043486612985	9954.537425144239	0.1931	-0.0334	-0.1736	-0.0522	0.1255	0.2307	8532.432463994299	-0.03746237923107428	-0.046147224123058904	-0.033452749609353315	0.009167182601191688	0.08808928294293523
12052.426118574069	1.0	27.0	9527.33212462116	9933.502136039295	0.1729	-0.0528	-0.1809	-0.0524	0.1266	0.2457	8511.878662490895	-0.0346391566679564	-0.08074761574908498	-0.046224636427755726	0.008512700833988916	-0.12962706552240186
11977.652254293893	1.0	28.0	9535.27759975984	9947.517916084376	0.2016	-0.0283	-0.1508	-0.045	0.1295	0.242	8527.48172369534	-0.08463501551560113	-0.021999264045524325	-0.006172067078679729	0.019058533885815757	0.041076669135714755
11994.672063230559	1.0	29.0	9520.719166092074	9969.721159831957	0.1528	-0.0231	-0.1256	-0.0407	0.1141	0.2188	8542.745407497667	-0.12826856703243647	-0.040938463039323345	0.05137540261765685	-0.005864347840922158	0.01670389839873941
11983.339733793535	1.0	30.0	9522.382403225116	9993.4819953708	0.1375	-0.0243	-0.1335	-0.0413	0.0997	0.1959	8563.313534437122	-0.14582605189214123	-0.02114819564349798	-0.004701616650144165	-0.030940485175580543	0.03015129779079567
11991.34202517444	1.0	31.0	9518.410068600411	10000.324645941724	0.1276	-0.0153	-0.13	-0.0443	0.1014	0.1887	8572.856777536586	-0.12151808817650178	0.04138401739115977	-0.030830179398415286	-0.06938541002512784	-0.04185635142148893
11999.393465231393	1.0	32.0	9538.984962495715	9994.296246648328	0.094	-0.0196	-0.1423	-0.0505	0.1119	0.2034	8574.992134989208	-0.05550082192369117	0.10360218274810694	-0.05715515329140762	-0.025627238959774794	0.01480647873032662
12056.135840961952	1.0	33.0	9564.195793477118	9992.139663580532	0.1224	-0.008	-0.1423	-0.057	0.1174	0.1766	8566.377012731336	0.02774401676201649	0.11702041091492009	-0.05241980002763959	0.13384986339334873	0.055258845015398336
12056.265781548187	1.0	34.0	9563.154699332694	9960.654714224804	0.16	-0.0068	-0.1341	-0.0508	0.0981	0.1745	8535.666769905698	0.06310054889206526	0.07344533259245963	-0.1521048308756205	0.08854874234420469	-0.021856596959535762
11978.997403909232	1.0	35.0	9541.698958844623	9940.629424805038	0.116	-0.008	-0.16	-0.0519	0.0952	0.2072	8516.175641290318	0.05898705978961712	0.06372364252374668	0.03916544360748908	0.032952983559144784	0.054223962629602176
11988.291735001192	1.0	36.0	9522.377959512707	9937.562568729445	0.106	-0.007	-0.1286	-0.0417	0.0862	0.213	8515.70417923384	0.1109496613762254	0.04925323371490813	-0.03276060805294339	0.0014528888343740766	-0.033730382871098
11922.09166455451	1.0	37.0	9511.245531697014	9948.40093511998	0.0867	-0.0162	-0.1241	-0.042	0.0615	0.2074	8540.126360075767	0.03499391756563132	-0.033350938477532066	-0.0830535330304505	-0.14712208731173468	0.05259463586223807
11922.67562004264	1.0	38.0	9510.325051421092	9969.328127759736	0.0931	-0.0169	-0.1215	-0.0421	0.1014	0.1927	8558.842688798095	0.008794924223017914	0.0013040760615319429	-0.0707424613306883	-0.13125178306785434	0.10758428468907424
12001.665954123926	1.0	39.0	9541.677839797978	9969.46223577039	0.0677	-0.005	-0.1274	-0.0428	0.0832	0.2084	8556.82310047052	-0.04763856063486794	-0.006955856381303437	-0.03257556441199461	0.04263637339983306	0.09665851144441664
12061.84894497704	1.0	40.0	9552.5775676947	9967.600195731678	0.0868	-0.0021	-0.1267	-0.0395	0.0996	0.19	8548.651784439127	-0.0051793204351965345	-0.05106502838388429	0.016669132843525655	0.12215667321116662	-0.1432786859447064
12025.850372547411	1.0	41.0	9535.403206124563	9972.626032958633	0.0749	0.0001	-0.1266	-0.0384	0.0744	0.1844	8553.093325193231	0.014602649964803472	-0.08082870418665658	0.07445519054850319	0.09410034246265359	-0.03932156328370206
12001.216428800393	1.0	42.0	9537.737319904443	9961.962045773911	0.0949	0.0004	-0.1364	-0.0394	0.0755	0.1725	8539.973498718922	0.0464243603441226	-0.04821878197445595	0.020299333792670675	0.04091549718837902	-0.0020129065411145525
12003.200500954199	1.0	43.0	9519.336175006038	9938.067725191664	0.0689	-0.0059	-0.1297	-0.04	0.0924	0.1714	8526.488621403028	0.08099128157652888	-0.07301292125786399	-0.008219287338496596	0.01115926340773733	0.04929980992781187
11979.978204392295	1.0	44.0	9513.694286512871	9923.87725979509	0.0638	0.0011	-0.1374	-0.0397	0.0776	0.2091	8522.082509098434	0.07356237914819652	-0.11236649962664226	-0.01933807546461535	-0.02349585171422841	0.017685490027666485
11973.040837644621	1.0	45.0	9545.503595580902	9933.07100555102	0.0462	-0.0053	-0.1256	-0.035	0.0912	0.2258	8530.36004410634	0.03620233384358247	-0.08984417176498531	-0.009152043123464116	0.01354568838212698	0.032433287386947465
12026.74860038466	1.0	46.0	9547.512796352998	9946.367307206954	0.0663	-0.0076	-0.1367	-0.0304	0.0923	0.1899	8531.704971122772	-0.011755792838028876	-0.1021447686044959	-0.007850415010230595	0.04947964152316448	-0.07636015969830443
12020.118949598938	1.0	47.0	9544.628377430816	9945.332531336642	0.0264	0.0023	-0.1227	-0.0386	0.0652	0.1973	8522.952686642298	-0.04327172266521404	-0.05950076074716399	-0.05625894828401859	0.03322401912313713	0.001956418014888967
12041.335819157026	1.0	48.0	9542.238022318506	9930.792701144164	0.0366	-0.0008	-0.1223	-0.0459	0.0383	0.1884	8506.887756020391	0.04468752286117169	-0.058248145731246835	-0.07601657508269034	0.0702483472045598	-0.041924032299580485
12039.075190653328	1.0	49.0	9530.744621358646	9933.162063568816	0.0402	-0.0174	-0.1248	-0.0402	0.073	0.1601	8511.223728092777	0.008026294691242147	-0.09979336622202198	-0.06166159588788064	0.025692817183640103	-0.04981909156817421
11971.504678740755	1.0	50.0	9522.311452465681	9943.714241639938	0.0372	-0.0162	-0.1368	-0.0476	0.0841	0.1715	8525.056386124563	-0.026892273478301466	-0.05859515539361443	-0.01818657906059722	-0.05386154891416557	0.08557607240428329
12010.550011554747	1.0	51.0	9543.544213739366	9959.988194274902	0.0272	-0.0095	-0.1271	-0.0444	0.081	0.1674	8534.294447339835	-0.07259616765164256	-0.09203189688567719	-0.03902318050972639	0.025837036711858403	0.014606073057138085
12018.097485724296	1.0	52.0	9553.01841736981	9980.457624805495	0.0303	-0.0101	-0.1243	-0.0376	0.0782	0.1584	8550.903256970903	-0.14485989810191216	-0.05751275185312165	0.04732984733958174	0.06101780418870165	0.02873737945068488
12026.827604104545	1.0	53.0	9552.22723094985	9976.88004365943	0.0145	-0.0086	-0.1231	-0.0409	0.0384	0.148	8549.760459479123	-0.06593167473800703	-0.0021122155582067536	-0.028411539961512754	0.07075092969883728	0.02296934915114316
12047.812366747674	1.0	54.0	9551.962014372584	9960.536402472135	0.0233	-0.0121	-0.1141	-0.0407	0.0626	0.1465	8543.694672909483	0.06553435279267328	0.012106544161738243	0.03887127841310836	0.11351943170086229	-0.040480446211836815
11984.775614265267	1.0	55.0	9529.039102185787	9946.151432581057	0.0049	-0.0081	-0.1163	-0.0455	0.0758	0.1729	8538.925135717103	0.0867627339854591	-0.05268250274883503	0.08614767663663157	0.009074347170826853	0.041534203743980314
11996.007506858301	1.0	56.0	9543.501400202178	9959.453309000826	0.0002	-0.0194	-0.1196	-0.0436	0.0919	0.1794	8552.91417386423	0.051995517250552174	-0.07296186892911456	-0.0027091017486593236	0.022883034751001348	-0.00594337499168596
12009.786098334625	1.0	57.0	9542.42976553248	9978.98459220097	-0.017	-0.0232	-0.117	-0.041	0.055	0.1784	8567.759341262903	-0.030641359816041037	-0.07366226473451881	0.03237923031106437	0.000992541908305313	-0.06295621837124256
11989.8576166284	1.0	58.0	9539.973874944488	9991.588670519248	-0.004	-0.0149	-0.106	-0.0367	0.0525	0.1549	8568.366689597204	-0.10647775362982427	-0.04687163035641516	0.07373245830869565	-0.023924340358592838	0.02101585753736842
11973.313821341246	1.0	59.0	9547.881878666674	9987.355409272293	-0.0306	-0.0059	-0.1073	-0.0369	0.0372	0.1569	8563.191796677185	-0.06184828286742005	0.05172518798136074	0.029623897792511466	0.014805134968388915	0.1191012889782756
12061.271665150882	1.0	60.0	9536.831830751566	9975.063842233241	-0.0423	0.0059	-0.1021	-0.0323	0.0348	0.1572	8548.05283118897	0.04375794723784213	-0.0007985553482779685	0.05424997019103293	0.09183611872747256	-0.017728874414328598
12018.57171863818	1.0	61.0	9530.759830388308	9965.320962973408	-0.0322	-0.0127	-0.1044	-0.031	0.0418	0.1588	8544.399523033833	0.07828122463642538	0.010815284525627756	0.0982938150930029	0.01850877499424033	-0.018778762658905507
11956.17785178614	1.0	62.0	9522.534306414196	9964.90717623042	-0.0354	-0.0067	-0.0838	-0.0252	0.0884	0.1144	8560.489900147844	0.058593113835413886	-0.03997713465277695	0.09076319159682099	-0.06861073010527273	-0.005813427811034484
11944.885790642891	1.0	63.0	9498.539868511009	9976.601912925984	-0.06	-0.005	-0.0841	-0.0314	0.0648	0.1546	8574.719642974145	0.008823443056386285	-0.07074780382173937	0.015347354573196784	-0.14351157366085066	-0.02754066469528479
11951.230209700025	1.0	64.0	9545.149130418693	9991.213290894608	-0.0453	-0.0067	-0.0754	-0.0305	0.0372	0.1498	8580.330490305327	-0.054756632413221956	-0.010429853920061714	-0.024938721247954976	-0.06830108806761519	0.057511108039529586
12019.55513571237	1.0	65.0	9565.799738341631	9999.367300762746	-0.0606	-0.0038	-0.0354	-0.0278	0.0375	0.1357	8587.121726264639	-0.07799217631092463	-0.017161514440041496	0.010040164964377022	0.061390805818466884	-0.0029125442192200696
12030.180884907264	1.0	66.0	9549.407670410277	9992.11333698755	-0.0599	0.0002	-0.0407	-0.0235	0.0208	0.1228	8568.698030854574	-0.03535294854951851	0.03637586809897879	-0.006232525956865219	0.035410188592405856	-0.018408074055440884
12021.817743432432	1.0	67.0	9546.741830936604	9992.163203028536	-0.0691	-0.0118	-0.0451	-0.0232	0.0115	0.1342	8572.281035806307	-0.0026057682450752475	0.10271213465566405	0.05548115440522223	-0.013665976166634813	-0.04941384329207627
12035.007381060652	1.0	68.0	9534.516183400921	10000.208503449101	-0.0884	-0.0056	-0.0433	-0.0198	0.0154	0.1322	8579.287927791142	-0.017113171991481223	0.06706525889018271	0.07673701512890344	-0.06086427621718659	-0.1590360111406611
11924.288971180224	1.0	69.0	9525.949643120091	9994.866130001901	-0.0633	-0.0031	-0.0469	-0.0263	0.0335	0.112	8576.17051239882	-0.03788054429106664	0.04106508420335212	0.06361664955688819	-0.12306521209585772	0.06912420186619762
11960.84661073175	1.0	70.0	9519.175014681306	9987.524205431006	-0.0526	-0.0062	-0.0512	-0.0286	0.0489	0.0972	8571.796154035266	0.04771283211390157	0.0639508511082417	0.06300901544113582	-0.0665644093899409	-0.010622322706130826
11974.908276739921	1.0	71.0	9528.94943081331	9994.34022776198	-0.0501	-0.0057	-0.0496	-0.0271	0.0566	0.0941	8580.617075849234	0.039107646721968835	0.04118704324939244	-0.0062608949576277205	-0.12961151715434024	-0.14952702960343625
12000.673142294847	1.0	72.0	9547.805070236536	9999.19045163297	-0.0616	-0.0194	-0.039	-0.0141	0.0263	0.1058	8587.990440786529	-0.012234607372514946	0.04164682072787493	-0.04730558551598702	-0.08435911592776721	-0.0342711844018105
12025.145030713264	1.0	73.0	9572.582964474648	10008.082527267632	-0.0511	-0.0142	-0.0444	-0.0184	0.0273	0.0894	8600.112366562194	0.011023964187290703	0.12445708480552348	-0.06153477387074329	0.009287202123466258	-0.007049052303029452
11996.01744394084	1.0	74.0	9560.694448542874	9988.980511377707	-0.0435	-0.003	-0.048	-0.0165	0.0239	0.103	8576.028029787589	0.008345685126818722	0.0556163651382871	0.16769511682377305	0.04158702110525602	0.025723945271216457
12016.129306938812	1.0	75.0	9550.183742754301	9980.856545127781	-0.0322	-0.0142	-0.0426	-0.012	0.0343	0.0984	8570.194429942901	0.034674554800621205	0.038902366998528615	0.11318878610023093	0.004580470338038164	-0.09059899284581834
11969.991647967856	1.0	76.0	9538.486075158547	9993.98095184677	-0.0569	-0.0146	-0.0473	-0.0182	0.0034	0.0852	8580.008503456156	0.02937339155713018	0.05529831536622517	0.09787983702196007	-0.0862971679373629	-0.03412674541688056
11980.527568322103	1.0	77.0	9532.361241084089	10005.02837373843	-0.0522	-0.0128	-0.0427	-0.0205	0.0134	0.0741	8596.747754557096	0.033957828949434964	0.07229713895753664	0.022500205081805443	-0.10893935826875759	-0.0685139679518498
12034.101929642771	1.0	78.0	9537.121175191076	10003.853603348129	-0.0572	-0.0007	-0.0387	-0.0284	0.0167	0.0915	8598.542450524023	0.07550233645796997	0.059048230452475106	-0.03266238371133447	-0.02898108692829257	-0.029145708482401722
12014.149543587488	1.0	79.0	9574.060684070953	10007.45813092725	-0.0603	-0.0178	-0.0156	-0.0218	0.033	0.0845	8604.923060168427	0.047211569489778504	0.015379220436031989	0.03698345724759133	0.09663636577138422	0.057085712297052706
12011.110901344824	1.0	80.0	9562.346201145094	9998.282659159693	-0.0412	-0.0102	-0.0163	-0.023	-0.0265	0.0779	8590.34183647976	0.031743511150288874	-0.008702045627362475	0.15068343719665722	0.05772922372704254	-0.016457254375329602
12025.927177138	1.0	81.0	9552.956818456276	9993.140988858979	-0.0736	-0.0011	-0.0152	-0.0149	0.0087	0.0993	8574.939038906243	0.04284354019079348	-0.034129494511483185	0.02069273453676372	0.029635705606522268	-0.03711979897862307
12002.43198633558	1.0	82.0	9544.047471504146	9977.460770246133	-0.0922	-0.0001	-0.0056	-0.0176	-0.0127	0.1068	8565.904408040547	0.04078015916843351	-0.005518193744823322	-0.021997757890942864	-0.021103726120138444	0.04052714549369536
11994.201621951037	1.0	83.0	9523.274162800346	9968.497764572056	-0.0939	0.0056	-0.0141	-0.0136	-0.0108	0.1131	8562.526907119896	0.08075248613144877	0.007506459733039943	-0.07764043953898482	-0.06152982816933298	0.04188723357620196
12004.34434730588	1.0	84.0	9527.060331159624	9960.52277518656	-0.0853	-0.0018	-0.007	-0.0153	0.0059	0.1125	8558.299119637624	0.07839727143415816	0.0018337432000159288	-0.10456290708777714	-0.11857532759238795	-0.006815923599983999
11973.513946766161	1.0	85.0	9523.805723469444	9958.226504824408	-0.1037	-0.0043	-0.0177	-0.0203	0.026	0.1267	8558.232666018419	0.05086274536904734	-0.05696296688193281	0.005956720114777755	-0.0741394720403935	0.07933943474281709
12041.241903290495	1.0	86.0	9555.431886287319	9979.1527719752	0.034	0.0079	-0.0131	-0.0114	0.0291	0.0811	8560.230338205904	0.004755208006553626	-0.10999494195876801	-0.04589725665710742	0.04317642943260915	-0.1261334471150278
12086.189669310592	1.0	87.0	9581.80405727511	10028.736242132078	-0.0031	0.0079	-0.01	-0.0038	-0.0148	0.0222	8611.490714641437	-0.17352037204660192	-0.06896145160750411	0.01566086593432661	0.04273109454745874	-0.049645042228862825
12065.833606050215	1.0	88.0	9593.461357609347	10020.880798461738	-0.0299	0.0054	-0.0043	-0.0083	0.0278	0.0458	8596.950814712427	-0.03596208765791068	0.05953490941195892	-0.08701062338446237	0.1740260687342764	0.14824655167163564
12121.565981333493	1.0	89.0	9588.778119083652	9968.694130853237	-0.0306	0.0112	-0.0073	-0.005	0.0141	0.0504	8555.226654706015	0.041596753836398576	0.06396632359745807	-0.08752165090839617	0.15116298406586148	-0.04668951590970677
12045.026505098998	1.0	90.0	9551.603889718313	9940.565932824145	-0.0294	0.0117	-0.0025	-0.0021	0.0133	0.0781	8521.811193978056	0.07818098964222095	0.004559964018924134	-0.07797321900240316	0.0029935804764929168	0.019528429740195714
11986.951268785782	1.0	91.0	9521.683658635042	9954.615163432154	-0.0474	0.0058	-0.0014	0.0005	0.0124	0.0732	8535.967450429545	0.0441612498789656	-0.08458503376593271	-0.007772843240148448	-0.10830395226740606	-0.08779208429990783
11916.077798857943	1.0	92.0	9525.277615950667	9973.617137630068	-0.0215	0.004	-0.0015	-0.0032	-0.0035	0.051	8550.328200364936	0.0034401414473149133	-0.04908719930673453	0.0023294662249756276	-0.11785680265484068	0.11558387021030253
12012.09013075501	1.0	93.0	9540.838087836575	9984.85317822248	-0.0303	-0.0014	-0.0013	-0.0084	0.0214	0.0504	8566.920364932626	0.003726970322834443	-0.10743134413230315	-0.019264374353576426	-0.05255512677446724	-0.041623467721829385
12005.82335121213	1.0	94.0	9572.64472833984	10012.947924189075	-0.0369	0.0029	0.0075	-0.0032	-0.0071	0.0195	8583.799683598285	-0.09464337144554927	-0.02636308523182272	0.07099440192845712	-0.002644165963365086	0.021333839269942152
12075.642312552183	1.0	95.0	9574.14502196596	10012.998409525553	-0.0391	0.0017	0.008	-0.0001	0.0206	0.0312	8578.700665051394	-0.05804386495702086	0.0011179001395410443	0.02890485438406753	0.11003375428635061	-0.04234680219160123
12079.485540724892	1.0	96.0	9561.894665767772	9996.022319290336	-0.0531	0.0062	0.003	-0.0002	-0.0115	0.0373	8565.335247810557	-0.011230755237401246	0.03517731155230319	-0.012107319103633487	0.035692744338152546	-0.07208453129069574
12026.7078130591	1.0	97.0	9539.484345905206	9976.45665365811	-0.0444	0.0114	0.0023	0.0018	-0.0114	0.0453	8550.266004554585	0.0889419378516972	0.0726084675525943	0.06624974326102755	-0.027305580216357164	-0.06671127284086847
11998.307958238907	1.0	98.0	9534.235564964902	9961.942222568907	-0.059	0.0029	0.0008	-0.0007	-0.001	0.0392	8533.929756251853	0.10420237397658993	-0.007251512833526915	0.09970328092044352	-0.024534274395900384	0.03937884946218592
11973.049776732467	1.0	99.0	9513.968157878335	9945.795253329223	-0.0613	-0.001	0.004	-0.0042	0.0213	0.0444	8531.520711057796	0.07800670094439498	-0.04518038396610784	0.01296299177196244	-0.16945832628239346	-0.0714493149008421
11930.76790892623	1.0	100.0	9513.64267088748	9966.024959458977	-0.0641	-0.0117	0.0091	-0.0034	0.0196	0.0309	8559.613955549461	0.011428879834747501	-0.07603183261811362	0.023353634722998638	-0.1731180932130115	0.05210328606744709
12010.766166395813	1.0	101.0	9554.95769117836	9986.22214273387	-0.0621	-0.0029	0.0009	0.002	0.0104	0.0294	8573.921596788383	-0.0563020809376861	-0.06406199443666788	0.004701415654097651	-0.02958869765818825	-0.028456666699645923
12019.91933109196	1.0	102.0	9577.188761180192	10016.122871255107	-0.0564	-0.013	0.0064	0.0068	0.0307	0.0204	8595.901040729534	-0.18063516661192508	0.017839397795356513	0.10992129193088021	0.007478039380066657	0.036544035906281275
12020.50972369245	1.0	103.0	9567.025015314332	10015.383260457707	-0.0686	-0.0059	0.0149	0.0033	-0.012	0.0088	8587.654627479633	-0.14075637851277187	0.07026743772791638	-0.012033894837209482	-0.009606851623349077	0.002796145122554695
12060.799973349534	1.0	104.0	9567.629815492746	10021.214366287582	-0.0578	-0.0079	0.0075	-0.0012	-0.0229	-0.0133	8590.774131332839	-0.09788073452279099	0.06528709709935122	-0.07999873358993646	-0.006741829924685318	-0.025588677130508906
12074.852783203125	1.0	105.0	9564.416491732696	10019.707268220747	-0.0607	-0.0059	0.0047	-0.0068	0.002	-0.0269	8602.769921235085	0.02209415111004758	0.12963762359102907	-0.09840163912747212	0.028013258384788495	0.04944584300877724
12022.406071087786	1.0	106.0	9571.872269106636	10004.144121844412	-0.0579	-0.0117	0.0008	-0.0058	0.0061	0.0015	8591.122545308917	0.05048415398710852	0.1463599051558603	0.10712020739046589	0.021806911922000845	0.02606371711256657
12003.62041257902	1.0	107.0	9566.209537541292	9986.788623683535	-0.0673	-0.0013	0.0017	-0.0057	0.007	0.003	8573.842130331319	0.0502557939122018	0.06950513964865543	0.08244142804842629	-0.02354419358725828	-0.05699927569810816
12012.676070118678	1.0	108.0	9545.693181641112	9978.587840797161	-0.057	-0.0013	0.013	0.0049	-0.012	0.0283	8560.119150722721	0.06244142014482245	0.01724401278011793	-0.045694087405134615	-0.06710437737278716	-0.03640449190686968
12002.255439117665	1.0	109.0	9545.358185035098	9992.691586012566	-0.0727	-0.0055	0.0019	0.0054	-0.0125	0.0154	8575.948704853494	0.003021029660060567	0.043546316515102663	-0.08460027261714002	-0.13580611439165197	-0.028813325761413624
11988.04529088144	1.0	110.0	9562.68813485084	10021.696603567189	-0.0464	-0.0039	0.0091	0.0074	-0.0142	-0.0189	8599.177414240088	-0.03227816324836074	0.05641019859592757	-0.08601632440529423	-0.05551341724485329	0.10965146481847579
12101.115493424975	1.0	111.0	9569.49999561752	10014.996108549272	0.0184	-0.0003	-0.0113	-0.0003	0.0199	-0.0512	8576.662698409935	-0.038363463386890805	0.02545973326783548	-0.1620866929704895	0.03268778405548738	0.03112139221015724
12086.68437742277	1.0	112.0	9584.34090710994	10018.95124223994	-0.0316	0.0002	-0.0128	-0.0035	0.0062	-0.0426	8583.083144806029	-0.03720964848173048	0.01624973526301974	-0.11803176916255405	0.0834451421757988	0.07974296676677027
12075.086201209147	1.0	113.0	9587.963112427153	10013.201590954133	-0.0202	-0.0105	-0.0156	-0.0062	-0.0094	-0.0684	8583.322143454887	-0.0474335900064664	0.0359583071716594	-0.013385194003461083	0.08775485127675317	-0.02336767546438332
12065.905842788346	1.0	114.0	9570.776356353037	10004.355352219329	0.0204	-0.0112	-0.0024	0.005	0.0081	-0.0464	8578.508305360128	0.002707958693952407	-0.015331123281340205	0.012884761305548038	0.05938128670372744	-0.07172578573754339
