csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
12503.55308314732	1.0	10.0	9558.911184705152	9901.40505170256	-0.0414	0.0925	-0.0194	-0.0194	-0.0141	0.097	10004.810814957187	0.042786196982711584	0.021149745816895976	-0.058113868397136816	0.0857155338235994	0.03558594743091731
12524.270178064124	1.0	11.0	9545.384601502572	9895.85769577251	-0.0332	0.0997	-0.0226	-0.0343	0.0014	0.0886	10003.361208525905	0.010648864262288067	-0.00917715607186149	0.058152868777764787	-0.0938578253230932	0.054679080298946026
12509.141674487622	1.0	12.0	9554.682945023753	9886.348498148602	-0.0194	0.0905	-0.0377	-0.0224	-0.0033	0.09	9981.994248004334	0.047836602257283756	0.010614435281548585	0.10752874369434534	-0.061546199131029496	-0.05922182644957397
12536.966330788353	1.0	13.0	9562.562295834423	9912.991096900323	-0.0395	0.0811	-0.0345	-0.0098	-0.0128	0.0679	10020.10439148952	-0.015829046045009225	-0.04372922742281735	0.035032650139993446	0.052190781357166476	-0.018417369252622606
12531.981847985999	1.0	14.0	9555.672345302693	9912.50895380572	-0.0337	0.0751	-0.0355	-0.0119	0.0019	0.056	10011.880942348045	0.006662500543225304	-0.029799942117345504	-0.03094128498990401	-0.00659764683098729	0.09449613796610934
12552.154943689124	1.0	15.0	9558.398847874172	9917.004575174891	-0.0442	0.0748	-0.0234	-0.0153	-0.0136	0.0636	10013.439695450657	-0.025834475243328433	-0.026911734183659424	0.02258732735552651	0.007759622039978281	0.102630707754508
12561.230646306818	1.0	16.0	9561.275901788049	9946.418094357858	-0.0413	0.079	-0.03	-0.0289	-0.0111	0.0519	10036.37722815611	-0.0547387080149853	-0.09247312459901559	-0.028187853639281425	-0.004056952542807046	-0.005444013295761191
12534.316117720171	1.0	17.0	9574.028876966746	9965.137549991494	-0.0302	0.0686	-0.0354	-0.0219	-0.0235	0.0456	10067.91291545005	-0.05447838682022468	-0.0585101886688205	8.855111420956284e-05	-0.06872810856664312	-0.0620340321555008
12451.583102932223	1.0	18.0	9580.213240662048	9961.660262060394	-0.0303	0.0687	-0.0323	-0.0187	-0.0018	0.0357	10061.462805675319	0.019196892585834086	0.038452536415667996	-0.0920322416626502	-0.020745759157589812	-0.11716536935827117
12485.365897042411	1.0	19.0	9570.868236112927	9930.184648958477	-0.0337	0.0744	-0.0248	-0.0315	-0.0008	0.0434	10029.546208621621	0.05646304567019603	0.10536083783655331	-0.07283348922347667	0.066600203273848	-0.05769198128949219
12494.200211165788	1.0	20.0	9571.461877969186	9925.402976192223	-0.0221	0.0767	-0.0242	-0.0276	0.0004	0.064	10032.5481789674	0.04525124096099134	0.010089492324409286	0.15330752651316132	-0.03518719722791176	-0.06931443872612503
12540.519176136364	1.0	21.0	9561.01940158647	9916.778434207916	-0.0315	0.0697	-0.0429	-0.0242	0.0113	0.0497	10017.295753291424	0.022298465557012426	0.016978345232054475	0.09258778920041712	0.07676919615406529	-0.0013619490030241312
12503.152616426541	1.0	22.0	9575.97705418628	9918.409166384645	-0.038	0.0708	-0.0248	-0.022	-0.0096	0.072	10025.004344616285	0.03758977581909784	0.06811907785673198	-0.03336631098169962	-0.01809884690785469	0.09398386731358546
12559.186691482346	1.0	23.0	9571.107331028808	9940.006230667104	-0.0204	0.0801	-0.0114	-0.0316	0.0051	0.0831	10053.932556534828	-0.027795318553822217	-0.003999802320798489	0.05990998416666951	0.03335861165592803	0.00024290373450387115
12528.291161475243	1.0	24.0	9572.81618451447	9929.6787892527	-0.0318	0.0792	-0.0142	-0.0323	-0.0028	0.0508	10035.298620362571	0.0025129709474412585	0.00405864532582708	0.004420602226788372	0.13024993090230466	-0.0538118746294304
12577.50290432224	1.0	25.0	9556.530684084075	9954.017514604853	-0.0269	0.0695	-0.0294	-0.0247	0.0105	0.0521	10067.084349237386	-0.034703070220928854	-0.10109986239329795	0.19572547585057012	-0.020880764475286494	0.027718679297914803
12489.725208629261	1.0	26.0	9574.810687979429	9940.16105302224	-0.009	0.0681	-0.0316	-0.021	0.0161	0.0446	10053.581767072637	0.030179477558789015	0.037419597590311986	0.007470794019373868	0.009038084571805606	-0.08666110673209146
12532.366689706778	1.0	27.0	9578.007719065987	9940.586380375036	-0.0227	0.068	-0.0219	-0.0233	0.0061	0.046	10056.415759273626	0.006660704430944258	0.051384216900476044	-0.03082277014607147	0.13446402237690788	-0.03805459586025537
12572.67653269582	1.0	28.0	9577.792089435146	9966.337778146271	-0.0218	0.0619	-0.0192	-0.0222	0.0147	0.0501	10086.411285890465	-0.0715568655462682	-0.02209175317376195	0.12290690343664964	-0.04206199273493384	0.04443796931954143
12604.969457056615	1.0	29.0	9578.840149657863	9961.87747054513	-0.015	0.0608	-0.0207	-0.0253	0.0033	0.0589	10075.42699794972	-0.08544992837635103	0.004572718876576545	0.06537814884664196	0.07663127194149007	0.007596939221181672
12633.08951717228	1.0	30.0	9594.396280754228	9979.476053121345	-0.0171	0.0505	-0.0281	-0.0117	0.0009	0.0614	10095.920514218285	-0.14940792816450568	-0.03387069039457461	0.10335727567404014	-0.025728015621166642	-0.04417281272717725
12651.857529677354	1.0	31.0	9589.58055945999	9966.621850392661	0.0001	0.0472	-0.0356	-0.0178	0.0285	0.0395	10076.02130880936	-0.13386815742260771	0.10113815625391176	-0.0023882092606284633	0.05035376168007561	0.06506569700661245
12587.15469637784	1.0	32.0	9580.683302415664	9917.762811637313	-0.015	0.0505	-0.0237	-0.0222	-0.0014	0.033	10014.51034334096	-0.00927043752892012	0.1922878283824866	0.01732285943875485	0.050211636733449645	0.07956693797374753
12524.559193004261	1.0	33.0	9564.205658069648	9923.49071815116	-0.004	0.0554	-0.0214	-0.0261	0.016	0.0506	10037.288071250183	0.07612663800497987	0.08447231709268851	0.14152466701674152	0.012136781391973469	0.06475663989284247
12540.374819272525	1.0	34.0	9561.507688693122	9905.478296342622	0.0024	0.049	-0.0283	-0.0173	0.0011	0.0639	10008.871443910706	0.09510345963657231	0.07526578082734318	0.11608036183050525	0.15225334675303312	0.050733908756469916
12498.579700816761	1.0	35.0	9567.84613406555	9895.076625291327	-0.0079	0.0442	-0.0343	-0.0183	0.0015	0.0628	10015.782993188217	0.10943145901938989	-0.006960206013044361	0.1069199251289746	0.08772349337214956	0.02673221693775293
12493.82006201806	1.0	36.0	9572.775441428043	9929.480131524137	-0.0069	0.0442	-0.0284	-0.0088	-0.0035	0.0695	10052.779091540977	0.05603453840215172	-0.08845200844560189	-0.019689050889275958	0.07548139666326659	-0.008922501557279985
12561.250827541598	1.0	37.0	9587.601263265995	9947.412464619363	-0.016	0.0442	-0.0262	-0.0123	-0.0036	0.056	10061.719936593918	-0.04550002311281614	0.02313810434288517	-0.0273114152624119	0.019014207037049282	0.1339693884705619
12572.997774198459	1.0	38.0	9590.91733922812	9951.360039696145	-0.0132	0.0457	-0.0208	-0.0214	0.0099	0.0526	10075.301437146412	-0.06420712114284091	0.02283757157620109	0.004801035469733906	0.030238531752707853	0.06099587435294804
12606.004492821632	1.0	39.0	9576.340656462475	9955.707583748159	-0.0087	0.0493	-0.0223	-0.0206	-0.0036	0.0414	10067.363146523929	-0.07881166942284604	-0.04281415280828256	-0.03857838214278914	0.0650159216277249	0.07364584188574434
12539.578464260348	1.0	40.0	9562.528342649495	9953.04940708896	-0.0113	0.0463	-0.0208	-0.0157	0.0013	0.0445	10070.228999994664	0.008458471487588251	-0.0790286641258595	0.09664691176561771	0.00303549681624104	0.12354372045523944
12555.556348924512	1.0	41.0	9571.923993745642	9991.089251579084	-0.01	0.0394	-0.0268	-0.0127	0.0043	0.0425	10120.914075078024	-0.03388046983536417	-0.15390011558101252	0.015416231773991566	0.0931226785851863	-0.004721952882104386
12576.196926364652	1.0	42.0	9579.77791116414	10002.400373337543	-0.0176	0.0395	-0.0137	-0.0054	0.0007	0.023	10117.14484890579	-0.039715906177166034	-0.058272256737259505	-0.034472571915398625	-0.001679479596077629	0.1185173955836617
12588.299563717532	1.0	43.0	9578.352763794455	9979.032665097606	-0.007	0.0393	-0.0113	-0.0181	0.0174	0.0328	10093.172063144226	-0.025776994186694283	0.02196233082080948	0.02617791538820644	0.04793526494218	0.15963628922346237
12571.173568131087	1.0	44.0	9596.641379418366	9980.383415711614	-0.013	0.0397	-0.0148	-0.0094	-0.0119	0.0382	10084.76082061468	-0.07499663473254979	0.012066281685376804	0.032952740176299046	0.10766749801652165	0.10208809700392486
12581.747381036932	1.0	45.0	9587.693170600156	9974.163840207282	-0.0049	0.0405	-0.0224	-0.0248	0.006	0.0321	10080.19863156095	-0.04845027894394096	0.003884917912502391	0.04915771672119254	0.0030315970457075597	0.13527546852648273
12556.805378703328	1.0	46.0	9591.488288468663	9979.533238872918	-0.016	0.0315	-0.0293	-0.0036	-0.006	0.0187	10108.318209875144	-0.013555407878615627	0.005709884805231398	0.039259517017213225	0.04092718392167486	-0.022661433209376993
12545.11825284091	1.0	47.0	9585.055353251395	9984.610060014327	-0.0142	0.0319	-0.019	-0.0069	0.0066	0.0214	10083.912041702992	0.012754590233513273	0.07585064113523485	0.046387107023392916	-0.003446547381265778	0.11103424343312053
12579.99220018263	1.0	48.0	9583.149255251918	9972.686316623625	-0.0131	0.0326	-0.0199	-0.0015	0.0001	0.0237	10074.678168199362	-0.011456826429081966	0.03178855782261791	0.005056240761637219	0.04030040239093572	0.0455780293318719
12571.754876471185	1.0	49.0	9590.841590666405	9983.370450259667	-0.0146	0.0317	-0.0162	-0.0125	0.0019	0.0211	10090.100498473792	-0.02674181379896865	0.0032696402001469575	0.04351445701548715	-0.01158759095784126	-0.021379296254106766
12553.474539620536	1.0	50.0	9583.465671172202	9961.137464165728	0.0011	0.0335	-0.0292	-0.0029	0.0099	0.0196	10060.398004089104	0.04102940318329485	0.034497729746234856	0.07666109639279087	0.05893368815482925	0.02681299091731127
12580.709865817777	1.0	51.0	9575.899436399495	9970.57269259313	-0.0017	0.0205	-0.0142	0.0046	-0.005	0.0256	10083.234747050714	0.027484375954094163	-0.031067238920029827	-0.05572770009690872	0.0844034093270694	0.06130803443641758
12632.883912718142	1.0	52.0	9604.747783053304	10005.811521354166	0.0045	0.0235	-0.0123	-0.009	0.0136	0.0238	10120.82118808005	-0.10085208623121192	-0.039993980174135024	-0.09163636545352054	0.10966711327815955	0.057116496189474904
12611.690157010959	1.0	53.0	9616.057897217137	9962.141137934732	-0.0048	0.0274	-0.0222	-0.007	-0.0064	0.0077	10055.693098196107	-0.05391987789922499	0.2003794071266091	-0.02909473984769403	0.018448874912597456	0.09556678553948697
12553.314931894278	1.0	54.0	9581.22770781577	9932.443469928372	0.0014	0.0219	-0.0227	-0.0142	0.0051	0.0327	10035.96327794239	0.0486195384094717	0.03731599557940247	0.08920324758611953	-0.12929244939923915	-0.027910187367966
12537.473943536932	1.0	55.0	9578.455634779246	9933.500771121762	0.0021	0.02	-0.0243	-0.0063	-0.0058	0.0437	10054.014825313385	0.09613834183143194	0.06860664796428774	-0.007475654820170848	0.012480984887418858	0.026982708592797514
12517.493718927557	1.0	56.0	9565.300969343838	9958.527370464579	-0.0016	0.0179	-0.017	-0.006	0.0099	0.0235	10085.259700650093	0.09476870256042684	-0.11659194815952441	-0.053020237628664556	-0.028324384242608202	0.12622173198200728
12553.027835201907	1.0	57.0	9566.610793671549	9974.312827483716	0.0112	0.0128	-0.0186	-0.0045	0.0204	-0.005	10086.354967833833	0.05438643825858558	-0.05992278889698395	-0.08326680703036224	-0.02036214963767317	0.15246929185247873
12551.505275974027	1.0	58.0	9587.358761958463	9962.591766072046	-0.0066	0.0204	-0.0087	-0.0127	-0.0023	0.0014	10073.019952632658	0.030971782974830976	-0.036022609455422	-0.0521033525460273	0.07268254061648248	0.03487812747823195
12612.143161525973	1.0	59.0	9602.346759773796	9984.517109069073	0.0142	0.0146	-0.0057	-0.0082	0.0184	0.0164	10098.457438677357	-0.07680939625719048	-0.08185455514948654	0.055080563352086616	-0.04949865678484642	-0.025282138271400228
12638.046995484983	1.0	60.0	9606.503039465655	9991.056289967955	-0.0027	0.0097	-0.0168	0.0039	0.0133	-0.0079	10110.104024217317	-0.11629507950660685	-0.04685217500592745	-0.05974902236482576	0.04809449123202354	0.05601644874238319
12558.142546418425	1.0	61.0	9601.655234620162	9997.43365921033	-0.0076	0.0195	-0.0032	-0.0021	0.0115	-0.0062	10107.186691052662	-0.02431592204689873	-0.03314672904059258	-0.06403635984702596	-0.10966476522487381	0.06722216775591598
12557.547699370942	1.0	62.0	9595.446546346539	9982.41276935411	0.0027	0.0184	0.0004	-0.0022	0.021	0.0091	10093.558960400314	0.010535130139754769	0.011633469699024509	-0.0809292061323354	-0.04001918764161838	0.07559101268670028
12542.39767337155	1.0	63.0	9594.086617552519	9988.406229495582	-0.0001	0.0109	-0.0061	0.0019	-0.0006	-0.001	10101.115275962073	0.024035287248241416	-0.07173882768543836	-0.06363931961930884	0.05835795717199707	-0.006048716445241074
12604.847396256087	1.0	64.0	9610.001783282121	10004.26792129974	-0.0017	0.009	-0.0053	0.0066	0.006	0.0289	10118.56774313071	-0.06892176038625744	-0.1229622723845607	0.04126852107296327	0.009433875741083045	-0.09472675148760105
12560.171459643872	1.0	65.0	9590.756782138033	9978.586359101588	0.023	0.0051	-0.0128	0.0066	0.0111	0.0169	10074.608790155424	0.048073564529272715	0.04676297090339507	-0.09720790637795826	-0.003646541561577712	0.031820706958067976
12540.006287413758	1.0	66.0	9600.613487594796	9954.837399780929	0.0015	0.0148	-0.0187	0.0039	-0.0111	0.0017	10047.921993789065	0.04883956331096068	0.07624170497188465	-0.08588961502244194	-0.011079843799561085	-0.09263821831865314
12581.87199421672	1.0	67.0	9591.073993200836	9998.517669656423	-0.0251	0.0297	-0.0116	0.0064	-0.02	0.042	10118.493062504353	-0.009417207377587054	-0.10426394175369907	0.010552628351465525	-0.10993120089710268	0.030920282802244077
12631.15433492289	1.0	68.0	9622.36218523906	10040.814310295471	-0.0269	0.0061	-0.0002	0.0081	-0.03	0.0231	10155.074913146576	-0.12158679618672877	-0.028605836111557096	-0.048518602610596526	-0.09937285892419163	-0.010225592227760134
12566.553390701096	1.0	69.0	9614.797413130884	10004.636968842744	-0.0179	0.0187	0.0044	0.0	-0.0101	0.0079	10095.46237275506	0.030699277533433208	0.18647064524438217	-0.15769185812928257	0.02803616713733562	0.036041464743149176
12559.154642476664	1.0	70.0	9603.821911910522	9950.351569784489	-0.0105	0.0189	-0.005	-0.012	-0.0149	0.0394	10045.419124164457	0.06436077496599805	0.1089171173651542	-0.09188329824101378	-0.057886539741764484	-0.09413880266252851
12490.913469587054	1.0	71.0	9582.805025006537	9933.52646079554	-0.0058	0.0161	-0.014	-0.0025	-0.0154	0.0445	10041.697670897716	0.1825523256237428	0.04820879814196326	0.1048367591043468	-0.11979333190698031	0.0007815358315992516
12509.157813134132	1.0	72.0	9576.784282655597	9962.005438402999	-0.0097	0.0049	-0.0051	0.0125	-0.0055	0.0439	10087.108040809067	0.14135590549667	-0.08683515319969234	-0.15688820712419818	0.05179032825801723	0.009630667327746584
12584.619714514001	1.0	73.0	9584.413365694734	9998.078903142417	-0.001	0.0219	0.021	-0.0154	0.006	0.0227	10122.463170994546	0.007500463423194138	-0.14149531549796837	-0.1457455363939117	-0.024569137848151946	0.042615065690438304
12599.457525872565	1.0	74.0	9593.94530541754	9990.219617747325	-0.0109	0.0093	-0.0052	0.0141	-0.0048	0.0186	10112.505840938047	-0.020246962615646916	-0.10206961619443518	-0.06784506152998247	-0.047897952823398274	0.008407272994585258
12605.232776988636	1.0	75.0	9598.409190992199	10020.954855415337	-0.0144	0.0242	0.0371	-0.0238	0.0123	0.0187	10148.933803702555	-0.04574539597281385	-0.06433765893758953	-0.033647068124876986	-0.1706474778679761	0.05727004438454703
12636.173133751015	1.0	76.0	9636.048679257105	10056.451484314886	-0.0064	0.036	0.0293	-0.074	-0.0106	0.0395	10174.971544377844	-0.1412043049793386	0.04238805360472076	-0.1803393520437434	-0.11662791569153501	-0.056194796037197056
12597.490700461647	1.0	77.0	9638.724872243289	10038.300890441351	-0.0143	0.0327	0.0111	0.0301	-0.0343	0.0658	10132.89400830863	-0.12551924659881522	0.03417931478267561	-0.17314373722209503	-0.05753546613179766	-0.017641050891179025
12575.695921266233	1.0	78.0	9612.06834561868	9988.530915002475	-0.0238	0.0322	0.0171	0.014	-0.0425	0.0891	10094.092985459072	0.0041975169273051225	0.05515801221083203	-0.08893541596740365	-0.04039665927519511	-0.061762386068337234
12530.834006569603	1.0	79.0	9601.946556425428	10021.540258660829	-0.0093	-0.0026	0.0134	0.032	-0.0256	0.0749	10141.050347048787	0.04307637090347463	-0.07619824847467231	-0.07703380741372122	-0.06716936044948814	0.020431471509784846
12493.185648336039	1.0	80.0	9594.681024314636	9932.202006214857	-0.0164	0.0104	0.0128	0.0245	-0.029	0.047	10015.581303922087	0.16716015052402344	0.12939093366364265	-0.13380721236216592	-0.0011182906600357026	-0.032993699740111994
12471.31880960836	1.0	81.0	9580.376988264907	9892.768256093424	-0.0065	0.0179	0.0176	0.0002	-0.0298	0.0839	9998.712027277104	0.21766030751295476	-0.07127174683796426	0.046767845726553375	-0.17378143901908327	-0.05828752625271966
12444.557461825285	1.0	82.0	9587.818246464218	9919.906868615408	-0.009	0.0133	-0.0053	0.0094	-0.0288	0.0787	10038.352576799387	0.23254119356616412	-0.02886492242906725	-0.06726614605693786	-0.07571217839032127	-0.13829628360853669
12541.013545048701	1.0	83.0	9599.699332069385	9964.987210096164	-0.0146	0.0051	0.0051	0.0212	-0.0169	0.0447	10085.535170954498	0.08066894147264192	-0.11056443411067976	0.042224734972450065	-0.16656797091043007	-0.08260476254981411
12546.292299741275	1.0	84.0	9602.795430995031	9969.277896416326	-0.0016	0.0156	0.0143	0.0027	-0.0076	0.036	10074.671048133387	0.06727966601070816	0.02450387416689771	-0.15067058154463772	-0.05985816022566391	0.014056184997903082
12596.793009968547	1.0	85.0	9611.479086988973	9996.95260831207	-0.0157	0.0087	0.0089	0.011	-0.0113	0.0254	10119.212334026195	-0.0352960626304835	-0.12194715584033772	-0.05852202386584645	-0.02592165775350658	-0.07077021275527118
12577.454697646104	1.0	86.0	9607.572290549817	10024.440117257805	0.0023	0.0125	0.0066	0.0057	-0.0014	0.0109	10138.23168223269	-0.00835973216334278	-0.08055603116049617	-0.1064073857923166	-0.031024015255013863	-0.1300266784057186
12554.303105341924	1.0	87.0	9616.130273709903	10022.401163228307	-0.0147	-0.0011	-0.0029	0.0307	-0.0082	-0.0055	10138.822279117267	7.829160560650269e-05	-0.05210227947738104	-0.14767566612694752	-0.0276046921237884	-0.047844283348044366
12597.381214488636	1.0	88.0	9612.27210926604	10029.044343959888	-0.0102	0.0029	0.0136	0.0194	0.0002	0.0145	10148.48318952762	-0.028048336709607265	-0.07188880127511041	-0.09601462458224122	-0.12173809888317629	0.012933582828415101
12581.465912261567	1.0	89.0	9613.606114888424	10034.076034885476	-0.0162	0.0	0.0149	0.0161	-0.0036	0.004	10146.47322492267	-0.0010992217950703154	-0.017878325867735564	-0.10701555641925702	-0.13071366153652614	1.1708415674838099e-05
12552.762359222808	1.0	90.0	9612.48171172202	9994.632078890296	0.008	0.0029	0.0098	0.0098	-0.0001	0.0006	10093.9683350576	0.05073921427286563	0.09087040919740903	-0.03887989075731499	-0.06742149510491935	0.0055095148220403066
12538.79310508827	1.0	91.0	9605.169666633978	9975.755197969012	-0.0082	-0.0058	-0.0064	0.0212	-0.0071	0.0094	10092.126933830135	0.10897882732365416	-0.003997048714506826	0.04867259200100563	-0.05014525326564698	-0.08122675186718713
12502.08124175629	1.0	92.0	9605.182701768435	9994.771717340578	0.0107	-0.0019	0.0125	0.0206	0.0003	0.0108	10117.160303070781	0.10330718107960217	0.004465770403477068	-0.09902845084552493	-0.0569781454612041	-0.0007833465521949692
12571.188511439732	1.0	93.0	9610.566133166623	9998.89578169704	-0.0115	-0.0024	0.0189	0.0111	-0.0123	0.0157	10119.332080615743	0.039401399234051844	-0.07180296058147631	-0.08135824716486662	0.1119646338503975	-0.12616472670151763
12607.027375456575	1.0	94.0	9620.065551315158	10048.054516414586	-0.005	-0.0008	0.0201	0.0133	-0.0067	0.0081	10179.153781634566	-0.06884243498430431	-0.14306474110377856	0.03435244005902216	-0.10307480935920417	-0.15203958742265875
12622.089840579343	1.0	95.0	9638.902924239452	10044.275958396309	-0.0143	-0.0086	0.0131	0.0178	0.002	-0.0046	10150.47601462171	-0.08803605088799916	0.058277909778176006	-0.13826516706471417	-0.03562998191783144	-0.15545581881114637
12612.776313286324	1.0	96.0	9626.988217507846	10028.072101283899	-0.0069	-0.004	0.0157	0.0169	0.0098	-0.0191	10143.251325231013	-0.04448310127315531	0.03973992782882998	0.019954060927939138	-0.13222610576711807	-0.10104942031300741
12598.354745840097	1.0	97.0	9625.310106536568	10015.574048954335	0.0002	-0.0056	0.0066	0.0153	-0.002	-0.0307	10120.925302240177	0.043886643682182605	0.14893160954055445	-0.03163405256461264	-0.06011311182519101	-0.021998360704664148
12609.784325537743	1.0	98.0	9615.547950853164	10003.698231295975	0.0036	-0.0119	0.0145	0.0085	0.0068	-0.0111	10125.571800021258	0.037002395620138344	0.08528678265663812	-0.01336155741827046	0.03245864393376745	-0.09328841043187855
12558.429887251421	1.0	99.0	9608.222320241675	9998.486031659659	-0.0009	-0.0119	0.0071	0.0124	-0.0073	-0.0098	10121.546586033866	0.11214191471539622	-0.010596081043352176	-0.02475843392960533	0.039505935897760434	-0.10211345124408792
12577.580008370536	1.0	100.0	9609.293053058534	10012.808357792612	0.0037	-0.0079	0.0206	0.0035	-0.0062	-0.0041	10136.063312301252	0.06665304779310978	-0.01905391541683528	0.08931502718588215	-0.09161958114792906	-0.08878590649682092
12655.624502206778	1.0	101.0	9636.661702405858	10025.295219790383	0.0074	-0.0066	0.0168	-0.0004	-0.0119	-0.0071	10151.281424334256	-0.06569617405094363	-0.01907653831167046	0.040724949446509055	0.1458957503647189	-0.22190751329830483
12709.794956752232	1.0	102.0	9634.41998384654	10035.75525658033	0.0122	-0.0078	0.025	0.0123	0.0049	-0.0056	10159.299597428666	-0.11711698065963778	-0.07145447914376625	0.01631926833104848	0.0647376124045604	-0.16980937288026177
12741.335645799512	1.0	103.0	9642.95679112731	10034.36180546562	0.0011	-0.0126	0.0104	0.0116	-0.018	-0.0184	10144.739830992734	-0.13857609919095737	0.030823665922109045	0.08435002687543618	-0.04832261545214903	-0.11962009464450139
12754.665834897525	1.0	104.0	9647.496810032035	10034.890867611828	0.0128	-0.0187	0.0117	0.0284	0.0134	-0.0177	10134.359531153608	-0.15446626694037519	0.07526546142717046	0.06021145827219685	0.04572024276263006	-0.04780341656668179
12689.859803038758	1.0	105.0	9630.45115811868	10003.540237275269	0.0043	-0.0129	0.0246	0.0109	-0.0107	-0.0135	10114.170055108316	-0.04634780847544339	0.09501332364079129	0.07554938816518501	0.030470576597735537	-0.08547383344914913
12655.121023995536	1.0	106.0	9628.406976360922	10024.55790626736	0.0219	-0.0162	0.0204	0.0082	0.0092	-0.0182	10146.390382483381	-0.02561642030392211	0.011286687369787465	0.016524287329639863	0.038115841631582575	-0.04890624279637065
12643.597557959618	1.0	107.0	9633.415231378574	10009.962922519422	0.0041	-0.0167	0.0019	0.0192	-0.0038	-0.0289	10130.341843157777	0.004084353470057145	0.07560036435798953	0.06256270318178894	0.10377656482982348	-0.08926125365894734
12585.349029144683	1.0	108.0	9615.595886179393	10014.22676075261	0.0166	-0.0182	0.0133	0.0219	-0.0056	-0.0153	10140.136644758843	0.07639355961586519	0.00931989149489373	-0.0478891889705121	0.04890717052517703	-0.0809065780128735
12701.654582234172	1.0	109.0	9633.628610693428	10052.441341476238	0.004	-0.0214	0.0168	0.0094	-0.0053	-0.0446	10167.233038016206	-0.10426255948330079	-0.053116515239891915	-0.06342986557712423	0.1332409460794955	-0.024138692363377973
12689.597526253045	1.0	110.0	9637.44633959314	10052.179933558107	-0.0019	-0.0185	0.0151	0.0069	-0.0011	-0.0624	10157.08569357005	-0.11100815013914435	-0.008139063726376655	0.023139469669608736	0.02708290288333055	-0.03236053214884665
12660.454520089286	1.0	111.0	9648.189656064766	10064.211815874783	0.0038	-0.0247	0.0097	0.0196	-0.0189	-0.0332	10190.454729365232	-0.09331181232975505	-0.06803909012898644	-0.045154872959825974	0.001475203747355221	-0.2119374122035735
12632.96670809659	1.0	112.0	9643.305633281032	10090.232732088401	-0.0006	-0.0285	0.0171	0.0195	-0.0025	-0.0428	10217.031730952096	-0.06424120331983965	-0.03612182388575977	-0.09177879082477117	0.0740987281751979	-0.18875771595655735
12631.79984273539	1.0	113.0	9644.766032786349	10096.308809435533	-0.0046	-0.0238	0.0193	0.0193	0.0112	-0.073	10227.537158481622	-0.07546144798630437	-0.04094396852209673	-0.05687666558116594	-0.06207901734138412	-0.17519627820988506
12624.911380123782	1.0	114.0	9636.568740465917	10076.45152809594	0.0036	-0.0238	0.0273	0.0214	0.0145	-0.0691	10194.005403542336	-0.012332194998803921	0.10932942522225048	-0.023605879849463895	0.003359377320591133	-0.029158920433570473
